ab_id,pitcher_id,p_throws,pitch_type,pfx_x,vy0,px,pz,type_confidence
2015020090,453562,R,SL,4.45,-128.254,-0.162,2.707,2.0
2015020091,453562,R,FF,-7.3,-136.505,-0.142,1.813,2.0
2015020091,453562,R,SI,-6.9,-136.797,1.226,2.544,2.0
2015020091,453562,R,SL,4.92,-128.687,-0.368,3.217,2.0
2015020091,453562,R,FF,-6.39,-137.283,-0.241,2.249,2.0
2015020091,453562,R,CH,-10.33,-129.955,-1.685,1.591,2.0
2015020091,453562,R,FF,-6.11,-137.343,-2.047,3.078,2.0
2015020091,453562,R,SL,5.85,-128.108,-1.331,3.299,2.0
2015020092,453562,R,FF,-8.83,-136.377,0.127,2.613,2.0
2015020092,453562,R,FF,-7.81,-136.177,-1.423,2.913,2.0
2015020092,453562,R,FF,-7.35,-137.439,-1.864,2.486,2.0
2015020092,453562,R,SL,4.99,-128.388,0.33,1.252,2.0
2015020092,453562,R,SI,-9.88,-137.947,-0.866,2.604,0.903
2015020093,453562,R,SL,6.47,-128.233,0.156,2.628,2.0
2015020093,453562,R,FF,-8.35,-136.697,-0.557,1.287,2.0
2015020098,453562,R,FF,-7.01,-135.297,-0.54,2.196,2.0
2015020098,453562,R,SL,4.38,-127.607,-0.134,2.398,2.0
2015020099,453562,R,FF,-5.78,-135.551,0.364,2.588,2.0
2015020099,453562,R,FF,-6.91,-136.565,0.934,3.014,2.0
2015020099,453562,R,SL,5.06,-126.602,0.233,2.246,2.0
2015020099,453562,R,FF,-4.85,-136.244,0.641,4.343,2.0
2015020099,453562,R,FF,-5.35,-135.203,-0.311,3.488,2.0
2015020099,453562,R,SL,5.11,-130.194,0.14,0.192,2.0
2015020099,453562,R,SI,-7.72,-136.561,-1.066,1.614,0.908
2015020099,453562,R,SL,5.69,-126.621,-0.003,2.649,2.0
2015020100,453562,R,FF,-5.83,-135.802,-0.053,2.589,2.0
2015020100,453562,R,FF,-6.4,-135.892,0.166,2.788,2.0
2015020100,453562,R,FF,-3.05,-134.986,0.903,2.836,2.0
2015026292,453562,R,SI,-10.71,-137.165,-0.858,2.758,2.0
2015026293,453562,R,FF,-3.53,-135.827,0.416,2.587,2.0
2015026293,453562,R,SL,0.48,-134.011,0.587,2.252,2.0
2015026293,453562,R,SI,-10.55,-138.26,1.468,3.21,2.0
2015026293,453562,R,CU,6.03,-118.439,-0.714,1.929,2.0
2015026293,453562,R,FF,-5.45,-138.469,-2.125,3.017,2.0
2015026293,453562,R,SL,2.77,-132.704,-0.625,4.538,2.0
2015026293,453562,R,SI,-7.9,-138.244,-0.877,2.988,0.909
2015026294,453562,R,SI,-8.04,-138.104,-0.025,2.785,0.907
2015026295,453562,R,SI,-7.25,-138.784,-0.95,1.791,2.0
2015026295,453562,R,CH,-12.19,-130.842,-1.688,1.121,2.0
2015026295,453562,R,FF,-7.09,-138.41,-1.514,2.726,0.544
2015026295,453562,R,SL,2.75,-133.82,-1.011,3.811,2.0
2015026295,453562,R,SI,-7.8,-138.937,-1.712,1.914,2.0
2015026296,453562,R,CU,2.82,-118.132,1.161,0.776,2.0
2015026296,453562,R,SL,1.07,-133.687,0.424,2.218,2.0
2015026296,453562,R,SL,1.87,-132.811,0.889,0.737,2.0
2015026296,453562,R,SI,-6.6,-137.654,0.177,2.494,0.91
2015026296,453562,R,FF,-6.42,-137.842,-0.393,2.265,2.0
2015026296,453562,R,SL,2.21,-132.761,-0.266,2.16,2.0
2015026297,453562,R,FF,-6.24,-137.433,-0.689,2.436,2.0
2015026297,453562,R,CH,-11.49,-129.267,-0.127,0.945,2.0
2015026297,453562,R,CU,5.51,-117.874,-0.65,2.14,2.0
2015026303,453562,R,FF,-4.49,-135.914,-0.749,3.278,2.0
2015026303,453562,R,SL,2.46,-133.255,0.871,0.792,2.0
2015026303,453562,R,CU,3.17,-114.915,1.424,0.794,2.0
2015026303,453562,R,SI,-8.51,-135.657,0.584,1.19,0.918
2015026303,453562,R,FF,-6.96,-137.668,-0.305,2.281,2.0
2015026304,453562,R,SI,-8.69,-136.888,-0.154,1.606,2.0
2015026304,453562,R,SI,-7.28,-138.15,-1.17,1.162,0.905
2015026304,453562,R,FF,-4.96,-138.489,-1.338,1.795,2.0
2015026305,453562,R,SL,1.86,-130.351,0.939,1.006,2.0
2015026305,453562,R,SL,1.95,-130.786,0.131,1.785,2.0
2015026306,453562,R,SL,1.8,-130.897,0.917,2.722,2.0
2015026306,453562,R,FF,-6.66,-136.441,-1.102,2.495,2.0
2015026307,453562,R,SL,2.11,-131.14,0.25,1.408,2.0
2015026307,453562,R,SL,1.48,-133.461,0.275,2.091,2.0
2015026307,453562,R,SL,1.86,-132.3,-0.398,2.083,2.0
2015026307,453562,R,SI,-5.87,-137.631,0.896,3.303,0.734
2015026307,453562,R,SL,1.47,-134.275,-0.38,3.085,2.0
2015026308,453562,R,SL,0.78,-133.301,0.876,2.171,2.0
2015026308,453562,R,SI,-9.33,-137.809,0.212,2.488,0.905
2015026308,453562,R,SI,-10.11,-136.762,-0.806,2.024,2.0
2015026308,453562,R,SL,3.13,-129.394,-0.245,1.898,2.0
2015026308,453562,R,CU,5.52,-117.711,0.119,2.454,2.0
2015026312,453562,R,CH,-11.97,-129.262,-1.467,2.75,2.0
2015026312,453562,R,SI,-9.11,-139.112,-1.982,2.663,2.0
2015026312,453562,R,SI,-8.62,-137.83,-0.293,1.453,2.0
2015026313,453562,R,SI,-7.38,-139.012,-0.52,1.536,2.0
2015026313,453562,R,SI,-7.47,-138.904,-0.159,2.69,2.0
2015026313,453562,R,FF,-4.43,-137.795,0.332,3.575,2.0
2015026313,453562,R,CU,5.1,-116.567,-0.604,3.257,2.0
2015026313,453562,R,CU,4.1,-118.032,0.486,1.217,2.0
2015026314,453562,R,CH,-10.33,-127.924,0.808,1.369,2.0
2015026314,453562,R,SI,-11.7,-139.04,-0.513,2.078,2.0
2015026314,453562,R,CU,6.75,-115.652,-0.449,1.675,2.0
2015026314,453562,R,FF,-6.49,-137.305,1.141,2.097,2.0
2015026314,453562,R,SL,4.53,-129.162,0.404,1.692,2.0
2015026314,453562,R,SI,-9.34,-137.97,-0.34,2.7,0.895
2015026318,453562,R,FF,-6.88,-135.584,0.079,1.852,2.0
2015026318,453562,R,CU,6.22,-114.949,-0.839,3.051,2.0
2015026318,453562,R,SL,2.8,-131.299,1.056,2.659,2.0
2015026318,453562,R,FF,-2.29,-137.161,-1.06,2.403,2.0
2015026318,453562,R,FF,-4.86,-138.803,0.895,1.346,2.0
2015026318,453562,R,SL,2.15,-134.534,-0.328,1.769,2.0
2015026318,453562,R,SI,-8.34,-138.799,-0.562,2.96,2.0
2015026319,453562,R,SI,-7.2,-138.363,-0.857,3.21,0.914
2015026320,453562,R,CU,4.44,-115.872,-0.359,2.289,2.0
2015026320,453562,R,CU,4.83,-116.891,-0.16,1.201,2.0
2015026320,453562,R,CU,3.41,-118.62,0.355,-0.034,2.0
2015026320,453562,R,SL,2.33,-133.087,0.984,1.014,2.0
2015026320,453562,R,SI,-7.46,-137.998,-1.056,2.706,0.783
2015026324,453562,R,SL,3.2,-128.92,0.669,3.541,2.0
2015026324,453562,R,SL,1.99,-132.066,-0.084,2.239,2.0
2015026324,453562,R,SI,-9.0,-136.77,0.208,3.428,2.0
2015026324,453562,R,SL,3.32,-129.6,0.722,3.035,2.0
2015026325,453562,R,FF,-6.71,-137.864,0.252,2.909,2.0
2015026325,453562,R,CU,5.53,-117.778,0.088,1.661,2.0
2015026325,453562,R,SI,-10.27,-137.444,1.159,2.404,0.909
2015026325,453562,R,CU,4.83,-118.421,0.282,1.394,2.0
2015026326,453562,R,SL,2.93,-129.9,1.31,2.129,2.0
2015026326,453562,R,SI,-9.11,-137.174,-0.524,2.539,2.0
2015026326,453562,R,SL,1.38,-131.448,1.25,2.085,2.0
2015026326,453562,R,FF,-5.18,-137.252,-0.401,4.832,2.0
2015026326,453562,R,FF,-7.32,-138.088,-0.58,3.477,2.0
2015026326,453562,R,CH,-11.65,-127.608,0.005,2.472,2.0
2015026326,453562,R,CU,5.54,-116.539,-1.109,3.139,2.0
2015026327,453562,R,CH,-10.78,-127.616,-0.582,2.005,2.0
2015026327,453562,R,SI,-8.8,-137.585,-0.895,2.463,0.904
2015026327,453562,R,CU,6.78,-118.215,0.286,0.469,2.0
2015031224,453562,R,SI,-6.59,-136.027,-2.064,2.645,2.0
2015031224,453562,R,SI,-8.02,-134.459,0.033,1.199,2.0
2015031224,453562,R,SI,-7.7,-136.154,-0.799,1.828,2.0
2015031224,453562,R,SI,-7.98,-136.064,-0.117,3.42,0.918
2015031224,453562,R,SI,-7.87,-137.57,0.127,2.385,0.917
2015031224,453562,R,SL,2.39,-126.107,-0.364,2.13,2.0
2015031225,453562,R,FF,-4.15,-138.527,0.255,1.775,2.0
2015031226,453562,R,SI,-9.45,-137.537,0.958,2.53,0.911
2015031226,453562,R,CU,4.8,-115.618,-1.742,2.376,2.0
2015031226,453562,R,SL,0.97,-131.365,-0.294,2.432,2.0
2015031226,453562,R,SI,-6.29,-138.296,-0.638,2.578,0.926
2015031227,453562,R,SI,-7.53,-136.936,-2.214,1.694,2.0
2015031227,453562,R,CH,-11.2,-127.72,-0.814,2.473,2.0
2015031231,453562,R,SI,-8.0,-136.875,1.999,2.365,0.876
2015031231,453562,R,CU,3.61,-115.828,0.178,1.404,2.0
2015031231,453562,R,SI,-10.41,-137.65,-1.26,3.153,0.906
2015031231,453562,R,SL,1.82,-132.647,1.939,0.554,2.0
2015031231,453562,R,SL,0.63,-129.654,1.217,2.968,2.0
2015031231,453562,R,SL,-0.79,-133.01,-0.122,2.01,2.0
2015031232,453562,R,FF,-3.82,-137.813,0.99,2.034,2.0
2015031232,453562,R,SI,-8.93,-137.788,0.146,4.163,0.879
2015031232,453562,R,SI,-6.82,-137.691,0.453,1.964,0.897
2015031233,453562,R,SI,-9.52,-138.193,0.238,1.816,2.0
2015031233,453562,R,FF,-5.7,-134.321,1.804,4.403,2.0
2015031233,453562,R,FF,-7.4,-135.783,-2.217,3.307,2.0
2015031233,453562,R,SL,-0.62,-132.849,0.218,0.225,2.0
2015031233,453562,R,SI,-7.54,-136.625,0.725,2.197,0.65
2015031233,453562,R,SI,-8.86,-136.921,-0.167,2.928,0.899
2015031234,453562,R,SI,-7.92,-138.136,-1.359,1.981,0.897
2015031234,453562,R,FF,-6.12,-137.71,-0.802,2.369,2.0
2015031235,453562,R,FF,-6.32,-136.778,-0.552,1.252,2.0
2015031235,453562,R,SI,-8.47,-138.232,-1.059,1.325,0.898
2015031235,453562,R,SI,-8.64,-136.696,0.334,2.715,2.0
2015031235,453562,R,CU,5.86,-116.098,-0.41,1.966,2.0
2015031236,453562,R,CH,-10.86,-128.865,-0.354,0.731,2.0
2015031236,453562,R,CH,-10.68,-129.784,0.382,1.922,2.0
2015031236,453562,R,SL,2.21,-130.568,0.001,2.414,2.0
2015031236,453562,R,CU,4.94,-116.468,-2.006,3.04,2.0
2015031236,453562,R,FF,-5.58,-136.235,0.335,3.425,2.0
2015031241,453562,R,CH,-11.44,-125.192,-0.13,0.726,2.0
2015031241,453562,R,CH,-12.27,-128.228,-1.347,2.931,2.0
2015031241,453562,R,SI,-10.48,-137.754,-0.454,2.27,0.907
2015031241,453562,R,SI,-10.48,-137.198,-1.752,2.515,2.0
2015031241,453562,R,SI,-10.29,-138.568,-0.714,2.193,0.899
2015031241,453562,R,SL,0.53,-130.57,0.246,2.218,2.0
2015031241,453562,R,SL,1.81,-130.688,-0.224,1.922,2.0
2015031242,453562,R,CH,-11.32,-129.996,-1.178,2.674,2.0
2015031242,453562,R,CU,4.23,-114.661,-0.353,1.264,2.0
2015031242,453562,R,SI,-6.73,-137.566,-0.559,2.588,0.904
2015031243,453562,R,SI,-9.68,-137.301,-0.832,1.598,2.0
2015031243,453562,R,SI,-11.27,-138.14,0.122,1.136,0.897
2015031243,453562,R,SI,-10.78,-138.213,-1.371,2.606,0.917
2015031243,453562,R,CU,6.24,-116.953,-1.211,2.014,2.0
2015031247,453562,R,FF,-3.11,-137.532,0.772,2.55,2.0
2015031247,453562,R,CU,5.78,-115.573,0.63,0.735,2.0
2015031247,453562,R,FF,-6.73,-136.562,1.025,1.561,2.0
2015031247,453562,R,SL,-1.13,-133.106,0.452,1.512,2.0
2015031248,453562,R,SI,-8.28,-136.809,0.539,2.661,0.913
2015031248,453562,R,CH,-13.3,-129.958,-0.159,1.151,2.0
2015031248,453562,R,CH,-12.71,-129.116,-1.134,2.457,2.0
2015031248,453562,R,SI,-9.22,-137.825,-0.675,2.907,0.906
2015031248,453562,R,SL,1.36,-132.67,-0.867,1.981,2.0
2015031249,453562,R,SI,-9.54,-136.584,1.385,1.266,0.9
2015031249,453562,R,SL,3.06,-129.962,0.048,1.695,2.0
2015031249,453562,R,CU,5.13,-117.028,-1.179,1.261,2.0
2015031249,453562,R,SI,-6.75,-138.539,-0.93,3.165,0.904
2015031249,453562,R,SL,3.13,-130.076,0.37,1.127,2.0
2015031249,453562,R,CU,3.68,-115.493,-0.574,2.358,2.0
2015031250,453562,R,IN,-8.78,-116.58,4.839,2.856,0.0
2015031250,453562,R,nan,0.0,0.0,0.0,0.0,0.0
2015031250,453562,R,nan,0.0,0.0,0.0,0.0,0.0
2015031250,453562,R,IN,-3.4,-119.071,3.966,5.551,0.0
2015031251,453562,R,FF,-6.23,-136.13,-0.075,3.348,2.0
2015031252,453562,R,SL,2.57,-129.105,-0.152,2.061,2.0
2015031252,453562,R,CH,-10.11,-128.671,-0.831,0.672,2.0
2015031252,453562,R,CH,-10.71,-127.163,-1.186,2.459,2.0
2015031252,453562,R,SI,-8.11,-136.746,0.835,1.957,2.0
2015031256,453562,R,CH,-9.81,-126.862,0.1,1.665,2.0
2015031256,453562,R,SI,-9.47,-137.154,-0.828,2.544,2.0
2015031256,453562,R,CU,4.35,-118.328,0.553,0.775,2.0
2015031257,453562,R,SI,-11.81,-138.144,-0.268,3.292,0.893
2015031258,453562,R,SI,-10.48,-137.898,-0.758,2.597,0.901
2015031258,453562,R,SI,-8.49,-136.356,-1.875,2.061,2.0
2015031258,453562,R,CU,4.85,-116.941,-0.583,2.065,2.0
2015031258,453562,R,SL,3.04,-130.831,-0.337,0.707,2.0
2015031258,453562,R,CH,-10.87,-129.304,-1.234,1.444,2.0
2015031258,453562,R,SI,-9.64,-137.955,1.278,3.243,0.907
2015031258,453562,R,SI,-6.5,-139.057,-0.753,1.94,0.917
2015031263,453562,R,CU,4.71,-113.816,1.072,1.343,2.0
2015031263,453562,R,SL,3.09,-131.569,1.135,1.272,2.0
2015031263,453562,R,SI,-9.26,-138.619,0.937,1.554,2.0
2015031263,453562,R,SI,-7.43,-138.207,0.294,2.185,2.0
2015031263,453562,R,SI,-8.98,-137.332,0.424,2.424,0.89
2015031263,453562,R,CU,6.31,-117.135,0.963,0.545,2.0
2015031263,453562,R,SL,2.72,-131.774,-0.309,2.834,2.0
2015031264,453562,R,CU,6.35,-114.964,-1.387,2.48,2.0
2015031264,453562,R,CH,-10.18,-129.568,-0.842,1.914,2.0
2015031264,453562,R,SI,-11.97,-138.471,-1.473,1.544,0.919
2015031264,453562,R,SL,3.17,-133.303,0.255,1.458,2.0
2015031264,453562,R,SI,-10.51,-139.031,-1.04,2.195,0.899
2015031264,453562,R,CH,-9.69,-128.882,0.895,1.017,2.0
2015031264,453562,R,CH,-11.04,-129.369,-0.808,1.585,2.0
2015031264,453562,R,SL,-0.15,-132.142,-0.288,1.745,2.0
2015031265,453562,R,FF,-3.59,-137.072,-0.105,1.516,2.0
2015031265,453562,R,FF,-4.28,-133.658,0.112,5.425,2.0
2015031265,453562,R,SL,3.75,-132.077,0.126,2.79,2.0
2015036682,453562,R,FF,-3.59,-136.493,-1.25,3.749,2.0
2015036682,453562,R,SI,-10.33,-137.584,-0.168,1.791,0.901
2015036682,453562,R,CU,4.07,-115.62,0.007,0.848,2.0
2015036682,453562,R,FF,-7.1,-138.929,-0.644,1.534,2.0
2015036682,453562,R,FF,-7.42,-138.468,0.626,2.085,2.0
2015036682,453562,R,SI,-6.65,-138.751,-2.124,1.994,0.922
2015036683,453562,R,SI,-9.04,-138.48,-0.355,2.03,2.0
2015036683,453562,R,CU,5.97,-118.69,-0.122,0.306,2.0
2015036683,453562,R,CH,-11.64,-128.394,-1.931,1.621,2.0
2015036683,453562,R,SI,-10.58,-138.107,-0.429,1.075,0.899
2015036683,453562,R,SI,-10.96,-137.478,-0.79,1.616,0.902
2015036684,453562,R,FF,-4.74,-137.007,-1.284,3.169,2.0
2015036684,453562,R,SI,-9.63,-137.189,-0.121,2.743,0.896
2015036684,453562,R,CU,7.17,-116.869,1.004,1.424,2.0
2015036688,453562,R,FF,-7.74,-137.011,-0.309,2.044,2.0
2015036688,453562,R,CU,5.47,-114.978,-0.461,1.694,2.0
2015036688,453562,R,CU,6.28,-117.63,0.736,-0.257,2.0
2015036688,453562,R,FF,-5.07,-137.797,0.548,4.683,2.0
2015036688,453562,R,SI,-8.3,-140.046,-0.773,1.898,2.0
2015036688,453562,R,CU,7.79,-117.627,-0.864,0.625,2.0
2015036689,453562,R,FF,-4.29,-137.503,-0.677,3.965,2.0
2015036689,453562,R,SL,3.29,-129.659,0.61,1.218,2.0
2015036689,453562,R,SI,-7.96,-137.871,-0.305,3.015,0.919
2015036689,453562,R,SI,-7.42,-137.234,-0.424,3.384,2.0
2015036690,453562,R,FF,-5.69,-137.549,-2.285,2.862,2.0
2015036690,453562,R,SI,-7.74,-137.169,-1.805,3.091,0.907
2015036690,453562,R,SI,-6.51,-137.222,-0.97,3.575,0.922
2015036690,453562,R,SL,1.69,-131.854,-0.958,1.258,2.0
2015036690,453562,R,SI,-7.87,-137.93,0.29,2.453,0.918
2015036690,453562,R,SL,2.56,-130.55,-0.287,2.096,2.0
2015036696,453562,R,FF,-4.3,-135.213,-0.555,3.458,2.0
2015036696,453562,R,FF,-3.54,-135.872,-0.122,3.144,2.0
2015036696,453562,R,SL,3.33,-130.952,-0.071,3.645,2.0
2015036696,453562,R,SL,2.58,-132.106,0.279,2.327,2.0
2015036697,453562,R,SI,-9.67,-137.712,-1.013,2.926,0.907
2015036697,453562,R,FF,-5.69,-137.256,0.769,2.075,2.0
2015036697,453562,R,SI,-8.85,-138.496,-1.302,3.311,0.908
2015036697,453562,R,CU,7.46,-117.786,-0.513,1.248,2.0
2015036698,453562,R,FF,-5.08,-137.821,0.903,2.346,2.0
2015036698,453562,R,SI,-8.9,-137.775,-0.963,0.895,0.895
2015036698,453562,R,CU,6.86,-116.477,0.635,1.475,2.0
2015036698,453562,R,SL,3.4,-131.105,0.693,2.438,2.0
2015036698,453562,R,SL,3.5,-130.016,-0.847,2.244,2.0
2015036698,453562,R,CU,6.38,-117.121,-0.774,1.916,2.0
2015036698,453562,R,FF,-4.16,-137.229,0.654,3.66,2.0
2015036698,453562,R,FF,-7.1,-137.84,1.137,2.082,2.0
2015036698,453562,R,SL,4.97,-127.445,-0.14,2.723,2.0
2015036705,453562,R,CU,6.72,-113.694,-0.843,2.155,2.0
2015036705,453562,R,SL,2.94,-133.143,0.473,1.078,2.0
2015036705,453562,R,FF,-6.04,-137.387,-0.438,1.03,2.0
2015036705,453562,R,SI,-8.6,-137.757,-1.882,1.85,0.899
2015036705,453562,R,SI,-7.61,-138.806,-1.306,2.327,2.0
2015036706,453562,R,SI,-5.38,-138.985,-1.527,2.607,2.0
2015036706,453562,R,SL,2.27,-130.802,-0.445,3.295,2.0
2015036706,453562,R,FF,-5.34,-137.06,-1.764,3.63,2.0
2015036706,453562,R,SI,-9.67,-138.833,-1.294,2.028,2.0
2015036707,453562,R,SL,2.55,-130.762,0.241,0.844,2.0
2015036707,453562,R,SI,-8.35,-137.354,-1.482,3.125,2.0
2015036707,453562,R,SI,-8.78,-137.424,-0.011,1.979,0.914
2015036707,453562,R,SI,-6.73,-137.012,-0.327,2.406,0.915
2015036711,453562,R,SI,-7.74,-137.916,-1.1,2.334,0.924
2015036711,453562,R,FF,-4.22,-136.684,0.722,3.741,2.0
2015036711,453562,R,CU,6.14,-117.41,-0.89,2.872,2.0
2015036711,453562,R,CU,5.78,-117.552,-2.174,2.836,2.0
2015036711,453562,R,SI,-6.44,-137.997,-0.529,3.366,0.929
2015036712,453562,R,FF,-1.08,-136.154,-0.971,2.64,2.0
2015036712,453562,R,SL,2.25,-131.782,-0.237,4.321,2.0
2015036712,453562,R,SI,-8.83,-137.854,-0.089,2.55,0.917
2015036713,453562,R,SI,-7.26,-135.925,-1.713,2.834,2.0
2015036713,453562,R,SI,-6.84,-137.392,-0.57,2.225,0.933
2015036713,453562,R,CU,6.77,-113.726,-1.192,2.599,2.0
2015036713,453562,R,CU,4.26,-113.908,-0.064,0.493,2.0
2015036713,453562,R,SL,5.56,-124.051,0.762,1.928,2.0
2015036713,453562,R,SL,3.99,-124.874,0.697,1.739,2.0
2015036719,453562,R,SL,3.06,-128.591,0.169,2.697,2.0
2015036719,453562,R,SL,2.62,-124.747,0.788,1.509,2.0
2015036719,453562,R,SI,-10.94,-136.68,0.694,1.771,0.906
2015036719,453562,R,CU,4.55,-116.206,-1.124,2.151,2.0
2015036719,453562,R,CU,5.44,-115.659,-0.584,2.38,2.0
2015036720,453562,R,FF,-6.11,-138.467,0.354,1.245,2.0
2015036720,453562,R,SI,-9.89,-137.863,-1.083,2.677,0.911
2015036720,453562,R,SL,2.73,-123.656,-0.076,1.23,2.0
2015036720,453562,R,CU,6.32,-114.261,-1.726,3.311,2.0
2015036720,453562,R,FF,-6.52,-138.381,-0.377,1.983,2.0
2015036721,453562,R,FF,-7.8,-137.945,0.441,2.118,2.0
2015036721,453562,R,SI,-8.66,-138.017,1.027,2.557,0.909
2015036721,453562,R,CU,5.75,-116.487,-0.695,1.668,2.0
2015036732,453562,R,SI,-7.8,-136.597,-0.094,2.65,0.912
2015036732,453562,R,SI,-9.45,-136.903,-1.52,1.904,2.0
2015036732,453562,R,SL,4.24,-129.483,-0.924,3.014,2.0
2015036732,453562,R,SI,-9.08,-137.04,0.666,2.932,0.904
2015036732,453562,R,SI,-8.9,-137.064,-0.463,3.074,0.906
2015036732,453562,R,SL,4.97,-129.511,-0.389,1.303,2.0
2015036733,453562,R,SI,-7.84,-137.585,-0.529,2.142,0.915
2015036733,453562,R,CH,-12.67,-130.057,-1.725,-0.253,2.0
2015036733,453562,R,SI,-7.15,-137.549,-0.543,2.473,2.0
2015036734,453562,R,SI,-6.88,-135.503,-0.002,3.474,0.925
2015036740,453562,R,SI,-7.02,-136.89,-1.36,2.282,2.0
2015036740,453562,R,FF,-6.95,-137.83,-0.888,2.049,2.0
2015036740,453562,R,CH,-9.95,-129.77,-0.936,2.081,2.0
2015036741,453562,R,SI,-8.18,-136.813,-1.287,4.198,0.875
2015036741,453562,R,SL,3.28,-125.902,0.082,3.069,2.0
2015036741,453562,R,SI,-8.32,-135.935,0.634,2.369,0.905
2015036742,453562,R,SI,-7.52,-137.252,-0.057,1.878,0.906
2015036742,453562,R,SL,4.47,-128.417,-0.564,3.046,2.0
2015036742,453562,R,SL,5.1,-127.948,-0.409,1.557,2.0
2015036742,453562,R,SI,-10.6,-136.397,-0.175,3.359,0.77
2015036743,453562,R,CU,6.36,-116.522,0.757,0.307,2.0
2015036743,453562,R,SI,-7.98,-136.503,-0.213,2.765,0.906
2015036744,453562,R,CU,6.6,-113.742,-0.665,1.27,2.0
2015036744,453562,R,FF,-6.43,-136.372,-0.665,2.102,2.0
2015036744,453562,R,FF,-3.93,-134.797,0.477,3.273,2.0
2015036744,453562,R,CU,7.33,-116.752,-2.103,3.236,2.0
2015036744,453562,R,SL,4.05,-128.064,0.033,1.724,2.0
2015036744,453562,R,SI,-5.81,-135.969,0.614,2.539,2.0
2015036744,453562,R,CU,6.94,-116.046,-1.114,2.465,2.0
2015042184,453562,R,FF,-3.26,-138.982,-1.025,2.971,2.0
2015042184,453562,R,SI,-8.07,-139.738,-1.597,2.463,2.0
2015042184,453562,R,SI,-8.6,-140.253,-0.389,2.584,0.887
2015042184,453562,R,SI,-8.47,-140.29,-0.822,2.134,2.0
2015042184,453562,R,CU,4.23,-117.762,-0.976,3.122,2.0
2015042184,453562,R,SL,1.93,-132.992,0.091,1.465,2.0
2015042185,453562,R,SI,-7.7,-140.7,-1.634,2.549,2.0
2015042186,453562,R,SI,-10.43,-139.013,-0.443,3.64,0.903
2015042186,453562,R,SL,2.32,-124.939,0.005,2.203,2.0
2015042191,453562,R,SL,1.27,-131.357,1.031,1.86,2.0
2015042191,453562,R,FF,-6.6,-138.454,0.948,1.608,2.0
2015042191,453562,R,SI,-7.3,-138.152,-1.65,2.187,0.917
2015042191,453562,R,FF,-5.67,-137.671,-0.961,2.235,2.0
2015042192,453562,R,CU,4.36,-117.0,1.347,0.767,2.0
2015042192,453562,R,SL,3.04,-126.935,0.678,2.159,2.0
2015042192,453562,R,FF,-7.05,-137.906,0.005,2.152,2.0
2015042192,453562,R,SL,3.77,-130.477,0.815,1.642,2.0
2015042192,453562,R,SI,-7.42,-138.483,0.95,3.496,0.917
2015042192,453562,R,CU,5.0,-114.229,0.808,2.491,2.0
2015042193,453562,R,SI,-7.5,-137.938,0.208,1.737,0.908
2015042193,453562,R,SL,5.63,-126.75,1.704,2.576,2.0
2015042193,453562,R,SI,-8.38,-137.121,0.256,2.674,0.906
2015042193,453562,R,FF,-2.89,-137.269,0.165,4.848,2.0
2015042193,453562,R,CU,6.28,-116.763,-1.3,2.34,2.0
2015042193,453562,R,SL,4.12,-131.064,0.336,2.478,2.0
2015042194,453562,R,SL,2.15,-132.455,1.174,0.988,2.0
2015042194,453562,R,SL,2.57,-133.966,1.382,2.057,2.0
2015042194,453562,R,SL,3.11,-132.1,1.226,0.902,2.0
2015042195,453562,R,SL,3.0,-133.913,0.626,1.867,2.0
2015042195,453562,R,SL,2.28,-134.152,1.065,1.398,2.0
2015042195,453562,R,SI,-8.69,-140.92,-0.281,2.361,2.0
2015042195,453562,R,SL,3.01,-132.472,0.718,2.406,2.0
2015042199,453562,R,FF,-4.36,-136.853,0.049,2.145,2.0
2015042199,453562,R,SI,-8.73,-137.645,0.36,3.274,0.906
2015042199,453562,R,CU,4.27,-113.31,-1.113,3.841,2.0
2015042199,453562,R,SI,-11.95,-138.084,-0.022,1.844,0.913
2015042200,453562,R,CU,5.18,-118.086,-0.346,2.043,2.0
2015042200,453562,R,SI,-9.32,-137.629,1.105,3.859,0.891
2015042200,453562,R,FF,-7.21,-139.208,-0.247,2.03,2.0
2015042200,453562,R,FF,-1.68,-139.805,-1.152,3.026,2.0
2015042200,453562,R,CU,3.87,-118.368,-1.48,1.422,2.0
2015042200,453562,R,FF,-7.3,-139.739,-0.219,3.513,2.0
2015042201,453562,R,FF,-2.14,-138.889,0.779,2.344,2.0
2015042201,453562,R,SL,2.5,-131.001,0.001,2.314,2.0
2015042201,453562,R,FF,-7.52,-139.901,1.184,2.76,2.0
2015042201,453562,R,FF,-6.0,-140.424,-0.908,2.775,2.0
2015042205,453562,R,CU,3.14,-115.274,0.633,1.125,2.0
2015042205,453562,R,SL,2.43,-129.72,1.285,1.937,2.0
2015042205,453562,R,SI,-7.85,-137.818,0.359,3.126,0.911
2015042205,453562,R,SI,-7.33,-138.805,1.017,2.406,0.902
2015042205,453562,R,SL,2.74,-129.769,0.998,1.706,2.0
2015042206,453562,R,SI,-8.23,-139.394,0.144,2.225,2.0
2015042206,453562,R,SL,0.71,-135.383,0.781,0.873,2.0
2015042206,453562,R,SL,2.1,-134.503,1.518,1.316,2.0
2015042207,453562,R,SI,-9.75,-139.201,-1.242,2.212,2.0
2015042207,453562,R,SL,2.81,-123.781,0.024,2.456,2.0
